3.3408151329180764E16, 2.8576090947838104E16, 3.0370078398782568E16, 3.5753579459889124E16, 2.5446316992604588E16, 3.6762144352816824E16, 2.8654837410041012E16, 2.2234143677859868E16, 4.2701655892864256E16, 4.0193447983226592E16, 
3.6162726193615056E16, 3.0794060550569384E16, 3.3239732336958796E16, 3.8765725326957344E16, 2.7422582898220732E16, 3.9755723296932424E16, 3.1499761514739004E16, 2.3952154991527576E16, 4.6467143362696608E16, 4.3572182116703768E16, 
3.4335416373859504E16, 2.9130785373429724E16, 3.1272596887031784E16, 3.6703011714760904E16, 2.6091327144739456E16, 3.7581769506976232E16, 2.9573368019620876E16, 2.302564390812832E16, 4.405983090480988E16, 4.1373479830679368E16, 
3.7514330904198088E16, 3.1819328109147956E16, 3.4529725185031236E16, 4.0322602991034448E16, 2.8663536746183532E16, 4.1286915895392712E16, 3.2516421725315768E16, 2.4934757592374732E16, 4.8082380799538064E16, 4.5269917995841248E16, 
3.1985867378123204E16, 2.7026579338249416E16, 2.9414804941152296E16, 3.4302550645084312E16, 2.45887606210828E16, 3.516173550927338E16, 2.764128717071786E16, 2.146601160585726E16, 4.1014627121625296E16, 3.8682618527878296E16, 
4.3462329081051168E16, 3.6966208990254928E16, 3.9911289530008528E16, 4.6572718838747168E16, 3.3065284026532916E16, 4.783528096276156E16, 3.7694375561414336E16, 2.8819345116391908E16, 5.5705940272137944E16, 5.2342256841582872E16, 
3.8701234951366856E16, 3.2735449510593652E16, 3.5859229037751264E16, 4.1646625385746016E16, 2.9475865775533612E16, 4.248731829040968E16, 3.3869203914784692E16, 2.572117019342754E16, 4.9800918504366224E16, 4.67996639814442E16, 
4.2594873234663944E16, 3.6113156878581432E16, 3.930735614608828E16, 4.5667591133700664E16, 3.2457274134364204E16, 4.6818260617991816E16, 3.7101179153328608E16, 2.8327309224550608E16, 5.4720557648168864E16, 5.139593088186528E16, 
3.2914891114480108E16, 2.77381383239672E16, 3.0220222690297888E16, 3.5224499227077264E16, 2.5104207764438992E16, 3.6108685517247288E16, 2.8536235987223332E16, 2.2028543461716268E16, 4.2306731669996192E16, 3.9690091609167256E16, 
3.9869527891627752E16, 3.3700711926392752E16, 3.6719072255044704E16, 4.2730856565672136E16, 3.0435198100714936E16, 4.3768679210282312E16, 3.4650797030647136E16, 2.6640440690169368E16, 5.1256989209615008E16, 4.814112832298692E16, 
